Label,LISI,Method
Cluster,2.0086848014200656,Harmony
Batch,1.9664905625169535,Harmony
Cluster,1.2255337071564751,Harmony
Batch,1.6934011398339506,Harmony
Cluster,1.8281331132912666,Harmony
Batch,1.7881079165241887,Harmony
Cluster,1.0122433763275556,Harmony
Batch,1.7889204478054765,Harmony
Cluster,1.6435507248684005,Harmony
Batch,1.9489734942087993,Harmony
Cluster,1.1735886187273605,Harmony
Batch,1.9296441723069435,Harmony
Cluster,1.9364593508735621,Harmony
Batch,1.9502387477296597,Harmony
Cluster,1.111902427831637,Harmony
Batch,1.6898304178250088,Harmony
Cluster,2.511360330425545,Harmony
Batch,1.4908149273109343,Harmony
Cluster,2.2800185451936126,Harmony
Batch,1.746614562657787,Harmony
Cluster,1.4706400585188462,Harmony
Batch,1.621404408117756,Harmony
Cluster,1.2450376195863586,Harmony
Batch,1.3131602338646666,Harmony
Cluster,2.6464054843027895,Harmony
Batch,1.5046673532178008,Harmony
Cluster,1.5743833007613806,Harmony
Batch,1.4184827660171961,Harmony
Cluster,2.0980210875742116,Harmony
Batch,1.4237403007906497,Harmony
Cluster,1.7723153056583212,Harmony
Batch,1.996027211031653,Harmony
Cluster,2.973359777899659,Harmony
Batch,1.6208858652290172,Harmony
Cluster,2.6405378310339804,Harmony
Batch,1.8798010598436716,Harmony
Cluster,1.6342791987142857,Harmony
Batch,1.7083288307886033,Harmony
Cluster,2.195739637589263,Harmony
Batch,1.5553731034088631,Harmony
Cluster,1.3783986371397372,Harmony
Batch,1.8021018351929163,Harmony
Cluster,1.2726553813383834,Harmony
Batch,1.503800695954878,Harmony
